year,dev_level,macro_var,asset_class,correlation,n_obs
1999,emerging,biz_confidence,bonds,-0.1372,85
1999,emerging,biz_confidence,real_estate,0.2642,85
1999,emerging,biz_confidence,commodities,0.0772,85
1999,emerging,biz_confidence,cash,0.0001,85
2000,emerging,gdp_growth,equities,0.4273,85
2000,emerging,gdp_growth,bonds,-0.0096,85
2000,emerging,gdp_growth,real_estate,0.4372,85
2000,emerging,gdp_growth,commodities,0.1298,85
2000,emerging,gdp_growth,cash,-0.1812,85
2000,emerging,inflation,equities,-0.4153,85
2000,emerging,inflation,bonds,-0.7043,85
2000,emerging,inflation,real_estate,-0.7315,85
2000,emerging,inflation,commodities,0.0306,85
2000,emerging,inflation,cash,0.8615,85
2000,emerging,policy_rate,equities,-0.5068,85
2000,emerging,policy_rate,bonds,-0.6289,85
2000,emerging,policy_rate,real_estate,-0.8382,85
2000,emerging,policy_rate,commodities,0.1403,85
2000,emerging,policy_rate,cash,0.9987,85
2000,emerging,unemployment,equities,-0.3944,85
2000,emerging,unemployment,bonds,-0.0204,85
2000,emerging,unemployment,real_estate,-0.4554,85
2000,emerging,unemployment,commodities,-0.1731,85
2000,emerging,unemployment,cash,0.2124,85
2000,emerging,current_account,equities,-0.0166,85
2000,emerging,current_account,bonds,-0.0214,85
2000,emerging,current_account,real_estate,-0.0593,85
2000,emerging,current_account,commodities,0.0162,85
2000,emerging,current_account,cash,0.0248,85
2000,emerging,debt_to_gdp,equities,-0.4963,85
2000,emerging,debt_to_gdp,bonds,-0.5721,85
2000,emerging,debt_to_gdp,real_estate,-0.7138,85
2000,emerging,debt_to_gdp,commodities,0.0467,85
2000,emerging,debt_to_gdp,cash,0.8432,85
2000,emerging,fx_change,equities,-0.0754,85
2000,emerging,fx_change,bonds,-0.0564,85
2000,emerging,fx_change,real_estate,-0.1721,85
2000,emerging,fx_change,commodities,0.0047,85
2000,emerging,fx_change,cash,0.0936,85
2000,emerging,biz_confidence,equities,0.0647,85
2000,emerging,biz_confidence,bonds,-0.1527,85
2000,emerging,biz_confidence,real_estate,0.2683,85
2000,emerging,biz_confidence,commodities,-0.0008,85
2000,emerging,biz_confidence,cash,-0.0082,85
2001,emerging,gdp_growth,equities,0.4348,85
2001,emerging,gdp_growth,bonds,0.0435,85
2001,emerging,gdp_growth,real_estate,0.4688,85
2001,emerging,gdp_growth,commodities,0.1213,85
2001,emerging,gdp_growth,cash,-0.2426,85
2001,emerging,inflation,equities,-0.4835,85
2001,emerging,inflation,bonds,-0.7092,85
2001,emerging,inflation,real_estate,-0.7245,85
2001,emerging,inflation,commodities,0.0426,85
2001,emerging,inflation,cash,0.8666,85
2001,emerging,policy_rate,equities,-0.5737,85
2001,emerging,policy_rate,bonds,-0.6343,85
2001,emerging,policy_rate,real_estate,-0.8296,85
2001,emerging,policy_rate,commodities,0.1437,85
2001,emerging,policy_rate,cash,0.9986,85
2001,emerging,unemployment,equities,-0.3947,85
2001,emerging,unemployment,bonds,-0.0254,85
2001,emerging,unemployment,real_estate,-0.4615,85
2001,emerging,unemployment,commodities,-0.1329,85
2001,emerging,unemployment,cash,0.2277,85
2001,emerging,current_account,equities,-0.0519,85
2001,emerging,current_account,bonds,0.048,85
2001,emerging,current_account,real_estate,-0.0697,85
2001,emerging,current_account,commodities,0.0041,85
2001,emerging,current_account,cash,0.0085,85
2001,emerging,debt_to_gdp,equities,-0.5763,85
2001,emerging,debt_to_gdp,bonds,-0.5838,85
2001,emerging,debt_to_gdp,real_estate,-0.7219,85
2001,emerging,debt_to_gdp,commodities,0.0613,85
2001,emerging,debt_to_gdp,cash,0.8791,85
2001,emerging,fx_change,equities,-0.1371,85
2001,emerging,fx_change,bonds,-0.0972,85
2001,emerging,fx_change,real_estate,-0.2436,85
2001,emerging,fx_change,commodities,-0.0684,85
2001,emerging,fx_change,cash,0.1682,85
2001,emerging,biz_confidence,equities,0.1646,85
2001,emerging,biz_confidence,bonds,-0.0238,85
2001,emerging,biz_confidence,real_estate,0.3273,85
2001,emerging,biz_confidence,commodities,0.0459,85
2001,emerging,biz_confidence,cash,-0.1269,85
2002,emerging,gdp_growth,equities,0.4347,85
2002,emerging,gdp_growth,bonds,0.1238,85
2002,emerging,gdp_growth,real_estate,0.4508,85
2002,emerging,gdp_growth,commodities,0.0234,85
2002,emerging,gdp_growth,cash,-0.2771,85
2002,emerging,inflation,equities,-0.5872,85
2002,emerging,inflation,bonds,-0.6931,85
2002,emerging,inflation,real_estate,-0.7036,85
2002,emerging,inflation,commodities,0.105,85
2002,emerging,inflation,cash,0.882,85
2002,emerging,policy_rate,equities,-0.6275,85
2002,emerging,policy_rate,bonds,-0.6701,85
2002,emerging,policy_rate,real_estate,-0.8296,85
2002,emerging,policy_rate,commodities,0.1335,85
2002,emerging,policy_rate,cash,0.9988,85
2002,emerging,unemployment,equities,-0.3374,85
2002,emerging,unemployment,bonds,-0.0414,85
2002,emerging,unemployment,real_estate,-0.3698,85
2002,emerging,unemployment,commodities,-0.0383,85
2002,emerging,unemployment,cash,0.1671,85
2002,emerging,current_account,equities,-0.0658,85
2002,emerging,current_account,bonds,-0.0895,85
2002,emerging,current_account,real_estate,-0.085,85
2002,emerging,current_account,commodities,0.0453,85
2002,emerging,current_account,cash,0.1058,85
2002,emerging,debt_to_gdp,equities,-0.6126,85
2002,emerging,debt_to_gdp,bonds,-0.5985,85
2002,emerging,debt_to_gdp,real_estate,-0.7404,85
2002,emerging,debt_to_gdp,commodities,0.0699,85
2002,emerging,debt_to_gdp,cash,0.9138,85
2002,emerging,fx_change,equities,0.0431,85
2002,emerging,fx_change,bonds,-0.0448,85
2002,emerging,fx_change,real_estate,-0.1998,85
2002,emerging,fx_change,commodities,-0.063,85
2002,emerging,fx_change,cash,0.046,85
2002,emerging,biz_confidence,equities,0.2021,85
2002,emerging,biz_confidence,bonds,0.068,85
2002,emerging,biz_confidence,real_estate,0.3558,85
2002,emerging,biz_confidence,commodities,0.0079,85
2002,emerging,biz_confidence,cash,-0.168,85
2003,emerging,gdp_growth,equities,0.4294,85
2003,emerging,gdp_growth,bonds,0.1783,85
2003,emerging,gdp_growth,real_estate,0.4899,85
2003,emerging,gdp_growth,commodities,-0.0649,85
2003,emerging,gdp_growth,cash,-0.2999,85
2003,emerging,inflation,equities,-0.6096,85
2003,emerging,inflation,bonds,-0.6733,85
2003,emerging,inflation,real_estate,-0.7061,85
2003,emerging,inflation,commodities,0.2905,85
2003,emerging,inflation,cash,0.9007,85
2003,emerging,policy_rate,equities,-0.7057,85
2003,emerging,policy_rate,bonds,-0.6533,85
2003,emerging,policy_rate,real_estate,-0.826,85
2003,emerging,policy_rate,commodities,0.2653,85
2003,emerging,policy_rate,cash,0.9989,85
2003,emerging,unemployment,equities,-0.3227,85
2003,emerging,unemployment,bonds,-0.0654,85
2003,emerging,unemployment,real_estate,-0.384,85
2003,emerging,unemployment,commodities,0.0614,85
2003,emerging,unemployment,cash,0.1656,85
2003,emerging,current_account,equities,-0.0752,85
2003,emerging,current_account,bonds,-0.0371,85
2003,emerging,current_account,real_estate,0.0205,85
2003,emerging,current_account,commodities,0.0309,85
2003,emerging,current_account,cash,0.0637,85
2003,emerging,debt_to_gdp,equities,-0.6692,85
2003,emerging,debt_to_gdp,bonds,-0.6101,85
2003,emerging,debt_to_gdp,real_estate,-0.7783,85
2003,emerging,debt_to_gdp,commodities,0.2092,85
2003,emerging,debt_to_gdp,cash,0.9315,85
2003,emerging,fx_change,equities,0.0721,85
2003,emerging,fx_change,bonds,0.069,85
2003,emerging,fx_change,real_estate,0.0233,85
2003,emerging,fx_change,commodities,-0.053,85
2003,emerging,fx_change,cash,-0.0902,85
2003,emerging,biz_confidence,equities,0.2463,85
2003,emerging,biz_confidence,bonds,0.1305,85
2003,emerging,biz_confidence,real_estate,0.3946,85
2003,emerging,biz_confidence,commodities,0.0012,85
2003,emerging,biz_confidence,cash,-0.1883,85
2004,emerging,gdp_growth,equities,0.5433,85
2004,emerging,gdp_growth,bonds,0.1698,85
2004,emerging,gdp_growth,real_estate,0.4546,85
2004,emerging,gdp_growth,commodities,-0.3105,85
2004,emerging,gdp_growth,cash,-0.33,85
2004,emerging,inflation,equities,-0.6978,85
2004,emerging,inflation,bonds,-0.7006,85
2004,emerging,inflation,real_estate,-0.7291,85
2004,emerging,inflation,commodities,0.4293,85
2004,emerging,inflation,cash,0.9266,85
2004,emerging,policy_rate,equities,-0.7592,85
2004,emerging,policy_rate,bonds,-0.6812,85
2004,emerging,policy_rate,real_estate,-0.8346,85
2004,emerging,policy_rate,commodities,0.3741,85
2004,emerging,policy_rate,cash,0.9991,85
2004,emerging,unemployment,equities,-0.4068,85
2004,emerging,unemployment,bonds,-0.057,85
2004,emerging,unemployment,real_estate,-0.3787,85
2004,emerging,unemployment,commodities,0.2921,85
2004,emerging,unemployment,cash,0.2266,85
2004,emerging,current_account,equities,-0.0946,85
2004,emerging,current_account,bonds,0.0321,85
2004,emerging,current_account,real_estate,-0.0313,85
2004,emerging,current_account,commodities,0.0254,85
2004,emerging,current_account,cash,0.0421,85
2004,emerging,debt_to_gdp,equities,-0.7145,85
2004,emerging,debt_to_gdp,bonds,-0.6013,85
2004,emerging,debt_to_gdp,real_estate,-0.7762,85
2004,emerging,debt_to_gdp,commodities,0.2763,85
2004,emerging,debt_to_gdp,cash,0.9283,85
2004,emerging,fx_change,equities,0.1331,85
2004,emerging,fx_change,bonds,0.1202,85
2004,emerging,fx_change,real_estate,0.1073,85
2004,emerging,fx_change,commodities,-0.2156,85
2004,emerging,fx_change,cash,-0.1521,85
2004,emerging,biz_confidence,equities,0.4339,85
2004,emerging,biz_confidence,bonds,0.2743,85
2004,emerging,biz_confidence,real_estate,0.4137,85
2004,emerging,biz_confidence,commodities,-0.2255,85
2004,emerging,biz_confidence,cash,-0.2726,85
2005,emerging,gdp_growth,equities,0.4788,85
2005,emerging,gdp_growth,bonds,0.1749,85
2005,emerging,gdp_growth,real_estate,0.4351,85
2005,emerging,gdp_growth,commodities,-0.3142,85
2005,emerging,gdp_growth,cash,-0.3016,85
2005,emerging,inflation,equities,-0.7148,85
2005,emerging,inflation,bonds,-0.71,85
2005,emerging,inflation,real_estate,-0.7322,85
2005,emerging,inflation,commodities,0.4265,85
2005,emerging,inflation,cash,0.948,85
2005,emerging,policy_rate,equities,-0.7701,85
2005,emerging,policy_rate,bonds,-0.6895,85
2005,emerging,policy_rate,real_estate,-0.8194,85
2005,emerging,policy_rate,commodities,0.3742,85
2005,emerging,policy_rate,cash,0.9993,85
2005,emerging,unemployment,equities,-0.3442,85
2005,emerging,unemployment,bonds,-0.0454,85
2005,emerging,unemployment,real_estate,-0.3409,85
2005,emerging,unemployment,commodities,0.3046,85
2005,emerging,unemployment,cash,0.1917,85
2005,emerging,current_account,equities,-0.0903,85
2005,emerging,current_account,bonds,0.0585,85
2005,emerging,current_account,real_estate,0.0019,85
2005,emerging,current_account,commodities,-0.0646,85
2005,emerging,current_account,cash,0.0211,85
2005,emerging,debt_to_gdp,equities,-0.7348,85
2005,emerging,debt_to_gdp,bonds,-0.6331,85
2005,emerging,debt_to_gdp,real_estate,-0.7675,85
2005,emerging,debt_to_gdp,commodities,0.3141,85
2005,emerging,debt_to_gdp,cash,0.9126,85
2005,emerging,fx_change,equities,0.189,85
2005,emerging,fx_change,bonds,0.1682,85
2005,emerging,fx_change,real_estate,0.1702,85
2005,emerging,fx_change,commodities,-0.2105,85
2005,emerging,fx_change,cash,-0.2561,85
2005,emerging,biz_confidence,equities,0.3747,85
2005,emerging,biz_confidence,bonds,0.2528,85
2005,emerging,biz_confidence,real_estate,0.3524,85
2005,emerging,biz_confidence,commodities,-0.2017,85
2005,emerging,biz_confidence,cash,-0.1928,85
2006,emerging,gdp_growth,equities,0.5175,85
2006,emerging,gdp_growth,bonds,0.0871,85
2006,emerging,gdp_growth,real_estate,0.428,85
2006,emerging,gdp_growth,commodities,-0.3171,85
2006,emerging,gdp_growth,cash,-0.2495,85
2006,emerging,inflation,equities,-0.7163,85
2006,emerging,inflation,bonds,-0.675,85
2006,emerging,inflation,real_estate,-0.7574,85
2006,emerging,inflation,commodities,0.4493,85
2006,emerging,inflation,cash,0.9586,85
2006,emerging,policy_rate,equities,-0.7647,85
2006,emerging,policy_rate,bonds,-0.6587,85
2006,emerging,policy_rate,real_estate,-0.8184,85
2006,emerging,policy_rate,commodities,0.3751,85
2006,emerging,policy_rate,cash,0.9994,85
2006,emerging,unemployment,equities,-0.3907,85
2006,emerging,unemployment,bonds,0.0033,85
2006,emerging,unemployment,real_estate,-0.3408,85
2006,emerging,unemployment,commodities,0.2853,85
2006,emerging,unemployment,cash,0.1594,85
2006,emerging,current_account,equities,-0.0965,85
2006,emerging,current_account,bonds,0.0092,85
2006,emerging,current_account,real_estate,0.0038,85
2006,emerging,current_account,commodities,0.0021,85
2006,emerging,current_account,cash,0.0608,85
2006,emerging,debt_to_gdp,equities,-0.7131,85
2006,emerging,debt_to_gdp,bonds,-0.6516,85
2006,emerging,debt_to_gdp,real_estate,-0.7713,85
2006,emerging,debt_to_gdp,commodities,0.2663,85
2006,emerging,debt_to_gdp,cash,0.8925,85
2006,emerging,fx_change,equities,0.2446,85
2006,emerging,fx_change,bonds,0.184,85
2006,emerging,fx_change,real_estate,0.2547,85
2006,emerging,fx_change,commodities,-0.1648,85
2006,emerging,fx_change,cash,-0.332,85
2006,emerging,biz_confidence,equities,0.2431,85
2006,emerging,biz_confidence,bonds,0.1158,85
2006,emerging,biz_confidence,real_estate,0.2403,85
2006,emerging,biz_confidence,commodities,-0.2159,85
2006,emerging,biz_confidence,cash,-0.0357,85
2007,emerging,gdp_growth,equities,0.4437,85
2007,emerging,gdp_growth,bonds,0.0137,85
2007,emerging,gdp_growth,real_estate,0.3785,85
2007,emerging,gdp_growth,commodities,-0.1501,85
2007,emerging,gdp_growth,cash,-0.2087,85
2007,emerging,inflation,equities,-0.723,85
2007,emerging,inflation,bonds,-0.6637,85
2007,emerging,inflation,real_estate,-0.7371,85
2007,emerging,inflation,commodities,0.5127,85
2007,emerging,inflation,cash,0.9632,85
2007,emerging,policy_rate,equities,-0.8005,85
2007,emerging,policy_rate,bonds,-0.6256,85
2007,emerging,policy_rate,real_estate,-0.8056,85
2007,emerging,policy_rate,commodities,0.4661,85
2007,emerging,policy_rate,cash,0.9994,85
2007,emerging,unemployment,equities,-0.3868,85
2007,emerging,unemployment,bonds,0.0069,85
2007,emerging,unemployment,real_estate,-0.3455,85
2007,emerging,unemployment,commodities,0.1035,85
2007,emerging,unemployment,cash,0.1841,85
2007,emerging,current_account,equities,-0.0431,85
2007,emerging,current_account,bonds,0.0871,85
2007,emerging,current_account,real_estate,0.0492,85
2007,emerging,current_account,commodities,0.0632,85
2007,emerging,current_account,cash,-0.0111,85
2007,emerging,debt_to_gdp,equities,-0.7695,85
2007,emerging,debt_to_gdp,bonds,-0.5291,85
2007,emerging,debt_to_gdp,real_estate,-0.7897,85
2007,emerging,debt_to_gdp,commodities,0.3633,85
2007,emerging,debt_to_gdp,cash,0.8552,85
2007,emerging,fx_change,equities,0.1988,85
2007,emerging,fx_change,bonds,0.1953,85
2007,emerging,fx_change,real_estate,0.2191,85
2007,emerging,fx_change,commodities,-0.1858,85
2007,emerging,fx_change,cash,-0.3466,85
2007,emerging,biz_confidence,equities,0.046,85
2007,emerging,biz_confidence,bonds,-0.0064,85
2007,emerging,biz_confidence,real_estate,0.1071,85
2007,emerging,biz_confidence,commodities,-0.0591,85
2007,emerging,biz_confidence,cash,0.0933,85
2008,emerging,gdp_growth,equities,0.541,85
2008,emerging,gdp_growth,bonds,-0.1218,85
2008,emerging,gdp_growth,real_estate,0.431,85
2008,emerging,gdp_growth,commodities,-0.1472,85
2008,emerging,gdp_growth,cash,-0.1984,85
2008,emerging,inflation,equities,-0.6766,85
2008,emerging,inflation,bonds,-0.6163,85
2008,emerging,inflation,real_estate,-0.6765,85
2008,emerging,inflation,commodities,0.5038,85
2008,emerging,inflation,cash,0.9712,85
2008,emerging,policy_rate,equities,-0.7377,85
2008,emerging,policy_rate,bonds,-0.5897,85
2008,emerging,policy_rate,real_estate,-0.7489,85
2008,emerging,policy_rate,commodities,0.473,85
2008,emerging,policy_rate,cash,0.9995,85
2008,emerging,unemployment,equities,-0.5166,85
2008,emerging,unemployment,bonds,0.1115,85
2008,emerging,unemployment,real_estate,-0.4057,85
2008,emerging,unemployment,commodities,0.1269,85
2008,emerging,unemployment,cash,0.2218,85
2008,emerging,current_account,equities,-0.0705,85
2008,emerging,current_account,bonds,0.1086,85
2008,emerging,current_account,real_estate,-0.0084,85
2008,emerging,current_account,commodities,0.0229,85
2008,emerging,current_account,cash,0.0186,85
2008,emerging,debt_to_gdp,equities,-0.739,85
2008,emerging,debt_to_gdp,bonds,-0.4889,85
2008,emerging,debt_to_gdp,real_estate,-0.7676,85
2008,emerging,debt_to_gdp,commodities,0.3569,85
2008,emerging,debt_to_gdp,cash,0.805,85
2008,emerging,fx_change,equities,0.3486,85
2008,emerging,fx_change,bonds,0.1003,85
2008,emerging,fx_change,real_estate,0.2954,85
2008,emerging,fx_change,commodities,-0.254,85
2008,emerging,fx_change,cash,-0.2534,85
2008,emerging,biz_confidence,equities,0.2851,85
2008,emerging,biz_confidence,bonds,-0.1202,85
2008,emerging,biz_confidence,real_estate,0.2309,85
2008,emerging,biz_confidence,commodities,-0.0826,85
2008,emerging,biz_confidence,cash,0.0015,85
2009,emerging,gdp_growth,equities,0.5172,85
2009,emerging,gdp_growth,bonds,-0.2761,85
2009,emerging,gdp_growth,real_estate,0.477,85
2009,emerging,gdp_growth,commodities,0.0441,85
2009,emerging,gdp_growth,cash,-0.159,85
2009,emerging,inflation,equities,-0.654,85
2009,emerging,inflation,bonds,-0.6,85
2009,emerging,inflation,real_estate,-0.6244,85
2009,emerging,inflation,commodities,0.4137,85
2009,emerging,inflation,cash,0.9745,85
2009,emerging,policy_rate,equities,-0.7076,85
2009,emerging,policy_rate,bonds,-0.5859,85
2009,emerging,policy_rate,real_estate,-0.6865,85
2009,emerging,policy_rate,commodities,0.3845,85
2009,emerging,policy_rate,cash,0.9996,85
2009,emerging,unemployment,equities,-0.522,85
2009,emerging,unemployment,bonds,0.2482,85
2009,emerging,unemployment,real_estate,-0.4747,85
2009,emerging,unemployment,commodities,-0.0699,85
2009,emerging,unemployment,cash,0.1881,85
2009,emerging,current_account,equities,0.0016,85
2009,emerging,current_account,bonds,0.0855,85
2009,emerging,current_account,real_estate,-0.0076,85
2009,emerging,current_account,commodities,0.0207,85
2009,emerging,current_account,cash,0.0622,85
2009,emerging,debt_to_gdp,equities,-0.6955,85
2009,emerging,debt_to_gdp,bonds,-0.4332,85
2009,emerging,debt_to_gdp,real_estate,-0.7219,85
2009,emerging,debt_to_gdp,commodities,0.2549,85
2009,emerging,debt_to_gdp,cash,0.7623,85
2009,emerging,fx_change,equities,0.3792,85
2009,emerging,fx_change,bonds,0.1609,85
2009,emerging,fx_change,real_estate,0.3141,85
2009,emerging,fx_change,commodities,-0.1046,85
2009,emerging,fx_change,cash,-0.3548,85
2009,emerging,biz_confidence,equities,0.294,85
2009,emerging,biz_confidence,bonds,-0.3062,85
2009,emerging,biz_confidence,real_estate,0.2482,85
2009,emerging,biz_confidence,commodities,0.0828,85
2009,emerging,biz_confidence,cash,0.0017,85
2010,emerging,gdp_growth,equities,0.5067,85
2010,emerging,gdp_growth,bonds,-0.2949,85
2010,emerging,gdp_growth,real_estate,0.4039,85
2010,emerging,gdp_growth,commodities,0.1759,85
2010,emerging,gdp_growth,cash,-0.1341,85
2010,emerging,inflation,equities,-0.6542,85
2010,emerging,inflation,bonds,-0.6069,85
2010,emerging,inflation,real_estate,-0.6284,85
2010,emerging,inflation,commodities,0.3861,85
2010,emerging,inflation,cash,0.9732,85
2010,emerging,policy_rate,equities,-0.7032,85
2010,emerging,policy_rate,bonds,-0.5752,85
2010,emerging,policy_rate,real_estate,-0.6917,85
2010,emerging,policy_rate,commodities,0.3399,85
2010,emerging,policy_rate,cash,0.9996,85
2010,emerging,unemployment,equities,-0.503,85
2010,emerging,unemployment,bonds,0.2475,85
2010,emerging,unemployment,real_estate,-0.3982,85
2010,emerging,unemployment,commodities,-0.1939,85
2010,emerging,unemployment,cash,0.1752,85
2010,emerging,current_account,equities,0.0172,85
2010,emerging,current_account,bonds,0.0175,85
2010,emerging,current_account,real_estate,0.0123,85
2010,emerging,current_account,commodities,0.0819,85
2010,emerging,current_account,cash,0.0798,85
2010,emerging,debt_to_gdp,equities,-0.6356,85
2010,emerging,debt_to_gdp,bonds,-0.3878,85
2010,emerging,debt_to_gdp,real_estate,-0.6533,85
2010,emerging,debt_to_gdp,commodities,0.1617,85
2010,emerging,debt_to_gdp,cash,0.7268,85
2010,emerging,fx_change,equities,0.3721,85
2010,emerging,fx_change,bonds,0.2238,85
2010,emerging,fx_change,real_estate,0.3368,85
2010,emerging,fx_change,commodities,-0.1664,85
2010,emerging,fx_change,cash,-0.3765,85
2010,emerging,biz_confidence,equities,0.2956,85
2010,emerging,biz_confidence,bonds,-0.2421,85
2010,emerging,biz_confidence,real_estate,0.2079,85
2010,emerging,biz_confidence,commodities,0.1259,85
2010,emerging,biz_confidence,cash,-0.0044,85
2011,emerging,gdp_growth,equities,0.4308,85
2011,emerging,gdp_growth,bonds,-0.1472,85
2011,emerging,gdp_growth,real_estate,0.3724,85
2011,emerging,gdp_growth,commodities,0.1773,85
2011,emerging,gdp_growth,cash,-0.2112,85
2011,emerging,inflation,equities,-0.6827,85
2011,emerging,inflation,bonds,-0.6584,85
2011,emerging,inflation,real_estate,-0.6481,85
2011,emerging,inflation,commodities,0.3709,85
2011,emerging,inflation,cash,0.9689,85
2011,emerging,policy_rate,equities,-0.7311,85
2011,emerging,policy_rate,bonds,-0.6176,85
2011,emerging,policy_rate,real_estate,-0.6989,85
2011,emerging,policy_rate,commodities,0.331,85
2011,emerging,policy_rate,cash,0.9997,85
2011,emerging,unemployment,equities,-0.4444,85
2011,emerging,unemployment,bonds,0.1129,85
2011,emerging,unemployment,real_estate,-0.3773,85
2011,emerging,unemployment,commodities,-0.1946,85
2011,emerging,unemployment,cash,0.2531,85
2011,emerging,current_account,equities,0.0821,85
2011,emerging,current_account,bonds,0.0347,85
2011,emerging,current_account,real_estate,0.0677,85
2011,emerging,current_account,commodities,0.0366,85
2011,emerging,current_account,cash,0.0768,85
2011,emerging,debt_to_gdp,equities,-0.6247,85
2011,emerging,debt_to_gdp,bonds,-0.4104,85
2011,emerging,debt_to_gdp,real_estate,-0.6618,85
2011,emerging,debt_to_gdp,commodities,0.1969,85
2011,emerging,debt_to_gdp,cash,0.6979,85
2011,emerging,fx_change,equities,0.3404,85
2011,emerging,fx_change,bonds,0.2503,85
2011,emerging,fx_change,real_estate,0.3184,85
2011,emerging,fx_change,commodities,-0.1175,85
2011,emerging,fx_change,cash,-0.3618,85
2011,emerging,biz_confidence,equities,0.2769,85
2011,emerging,biz_confidence,bonds,-0.0972,85
2011,emerging,biz_confidence,real_estate,0.2284,85
2011,emerging,biz_confidence,commodities,0.1135,85
2011,emerging,biz_confidence,cash,-0.1003,85
2012,emerging,gdp_growth,equities,0.4327,85
2012,emerging,gdp_growth,bonds,-0.0506,85
2012,emerging,gdp_growth,real_estate,0.4339,85
2012,emerging,gdp_growth,commodities,-0.0094,85
2012,emerging,gdp_growth,cash,-0.3153,85
2012,emerging,inflation,equities,-0.7302,85
2012,emerging,inflation,bonds,-0.6713,85
2012,emerging,inflation,real_estate,-0.6639,85
2012,emerging,inflation,commodities,0.3075,85
2012,emerging,inflation,cash,0.9694,85
2012,emerging,policy_rate,equities,-0.762,85
2012,emerging,policy_rate,bonds,-0.629,85
2012,emerging,policy_rate,real_estate,-0.7104,85
2012,emerging,policy_rate,commodities,0.2679,85
2012,emerging,policy_rate,cash,0.9997,85
2012,emerging,unemployment,equities,-0.4376,85
2012,emerging,unemployment,bonds,0.0282,85
2012,emerging,unemployment,real_estate,-0.4291,85
2012,emerging,unemployment,commodities,-0.0009,85
2012,emerging,unemployment,cash,0.3318,85
2012,emerging,current_account,equities,0.079,85
2012,emerging,current_account,bonds,0.0567,85
2012,emerging,current_account,real_estate,0.0002,85
2012,emerging,current_account,commodities,-0.0234,85
2012,emerging,current_account,cash,0.0559,85
2012,emerging,debt_to_gdp,equities,-0.5793,85
2012,emerging,debt_to_gdp,bonds,-0.4865,85
2012,emerging,debt_to_gdp,real_estate,-0.6164,85
2012,emerging,debt_to_gdp,commodities,0.1249,85
2012,emerging,debt_to_gdp,cash,0.6791,85
2012,emerging,fx_change,equities,0.3573,85
2012,emerging,fx_change,bonds,0.2768,85
2012,emerging,fx_change,real_estate,0.3144,85
2012,emerging,fx_change,commodities,-0.137,85
2012,emerging,fx_change,cash,-0.3576,85
2012,emerging,biz_confidence,equities,0.3984,85
2012,emerging,biz_confidence,bonds,0.0997,85
2012,emerging,biz_confidence,real_estate,0.3405,85
2012,emerging,biz_confidence,commodities,-0.0564,85
2012,emerging,biz_confidence,cash,-0.291,85
2013,emerging,gdp_growth,equities,0.4553,85
2013,emerging,gdp_growth,bonds,-0.0543,85
2013,emerging,gdp_growth,real_estate,0.4409,85
2013,emerging,gdp_growth,commodities,-0.0389,85
2013,emerging,gdp_growth,cash,-0.3064,85
2013,emerging,inflation,equities,-0.7755,85
2013,emerging,inflation,bonds,-0.6976,85
2013,emerging,inflation,real_estate,-0.6915,85
2013,emerging,inflation,commodities,0.2029,85
2013,emerging,inflation,cash,0.977,85
2013,emerging,policy_rate,equities,-0.791,85
2013,emerging,policy_rate,bonds,-0.6493,85
2013,emerging,policy_rate,real_estate,-0.7259,85
2013,emerging,policy_rate,commodities,0.1754,85
2013,emerging,policy_rate,cash,0.9998,85
2013,emerging,unemployment,equities,-0.3997,85
2013,emerging,unemployment,bonds,0.0669,85
2013,emerging,unemployment,real_estate,-0.3959,85
2013,emerging,unemployment,commodities,0.031,85
2013,emerging,unemployment,cash,0.2529,85
2013,emerging,current_account,equities,0.083,85
2013,emerging,current_account,bonds,0.0232,85
2013,emerging,current_account,real_estate,-0.0029,85
2013,emerging,current_account,commodities,0.0837,85
2013,emerging,current_account,cash,0.0544,85
2013,emerging,debt_to_gdp,equities,-0.5799,85
2013,emerging,debt_to_gdp,bonds,-0.5471,85
2013,emerging,debt_to_gdp,real_estate,-0.5861,85
2013,emerging,debt_to_gdp,commodities,0.038,85
2013,emerging,debt_to_gdp,cash,0.6689,85
2013,emerging,fx_change,equities,0.3845,85
2013,emerging,fx_change,bonds,0.3101,85
2013,emerging,fx_change,real_estate,0.2819,85
2013,emerging,fx_change,commodities,-0.0244,85
2013,emerging,fx_change,cash,-0.484,85
2013,emerging,biz_confidence,equities,0.3546,85
2013,emerging,biz_confidence,bonds,0.0402,85
2013,emerging,biz_confidence,real_estate,0.2972,85
2013,emerging,biz_confidence,commodities,-0.0292,85
2013,emerging,biz_confidence,cash,-0.2434,85
2014,emerging,gdp_growth,equities,0.4226,85
2014,emerging,gdp_growth,bonds,-0.0216,85
2014,emerging,gdp_growth,real_estate,0.4174,85
2014,emerging,gdp_growth,commodities,0.0879,85
2014,emerging,gdp_growth,cash,-0.3031,85
2014,emerging,inflation,equities,-0.8072,85
2014,emerging,inflation,bonds,-0.7063,85
2014,emerging,inflation,real_estate,-0.7705,85
2014,emerging,inflation,commodities,0.2298,85
2014,emerging,inflation,cash,0.9765,85
2014,emerging,policy_rate,equities,-0.8186,85
2014,emerging,policy_rate,bonds,-0.6368,85
2014,emerging,policy_rate,real_estate,-0.7992,85
2014,emerging,policy_rate,commodities,0.2163,85
2014,emerging,policy_rate,cash,0.9998,85
2014,emerging,unemployment,equities,-0.3639,85
